#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VIRSorter_short2-ContigCoA-KX349310_43-gene_8 -          Phage_cluster_6654.ali_faa -            4.7e-11   35.1   0.0   5.9e-11   34.7   0.0   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_8 -          Phage_cluster_6657.ali_faa -            1.3e-43  139.0   1.3   1.5e-43  138.9   1.3   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_4 -          Phage_cluster_670.ali_faa -            5.6e-31  100.5   0.1   1.7e-30   98.9   0.1   1.7   1   1   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_8 -          Phage_cluster_671.ali_faa -            3.8e-06   17.9   0.1   6.5e-06   17.1   0.1   1.5   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_3 -          Phage_cluster_671.ali_faa -            3.8e-06   17.9   0.1   6.5e-06   17.1   0.1   1.5   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_2 -          Phage_cluster_671.ali_faa -            3.8e-06   17.9   0.1   6.5e-06   17.1   0.1   1.5   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_12 -          Phage_cluster_6762.ali_faa -            2.8e-05   15.9   0.1   2.9e-05   15.9   0.1   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_1  -          Phage_cluster_6762.ali_faa -            3.1e-05   15.8   0.0   3.4e-05   15.6   0.0   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_5 -          Phage_cluster_6888.ali_faa -            0.00026   13.7   1.2   0.00071   12.3   1.1   1.7   1   1   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_30-gene_3 -          Phage_cluster_6888.ali_faa -            0.00026   13.7   1.2   0.00071   12.3   1.1   1.7   1   1   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_8 -          Phage_cluster_72.ali_faa -            2.6e-06   18.4   0.0   9.6e-06   16.5   0.0   1.8   2   0   0   2   2   2   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_3 -          Phage_cluster_72.ali_faa -            2.6e-06   18.4   0.0   9.6e-06   16.5   0.0   1.8   2   0   0   2   2   2   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_2 -          Phage_cluster_72.ali_faa -            2.6e-06   18.4   0.0   9.6e-06   16.5   0.0   1.8   2   0   0   2   2   2   1 -
VIRSorter_short2-ContigCoA-KX349310_48-gene_3 -          Phage_cluster_7356.ali_faa -            1.7e-13   43.1   0.0   2.1e-13   42.8   0.0   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_49-gene_2 -          Phage_cluster_7356.ali_faa -            1.7e-13   43.1   0.0   2.1e-13   42.8   0.0   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_51-gene_2 -          Phage_cluster_7356.ali_faa -            1.7e-13   43.1   0.0   2.1e-13   42.8   0.0   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_4 -          Phage_cluster_7412.ali_faa -            7.1e-19   60.3   0.1   9.7e-19   59.8   0.1   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_17 -          Phage_cluster_787.ali_faa -            6.9e-34  108.2   1.9   7.4e-34  108.1   1.9   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_6  -          Phage_cluster_787.ali_faa -            7.8e-34  108.0   1.9   8.6e-34  107.9   1.9   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_51-gene_1 -          Phage_cluster_793.ali_faa -            2.6e-48  156.6   0.5   2.8e-48  156.5   0.5   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_3 -          Phage_cluster_808.ali_faa -            0.00055   11.9   0.0   0.00059   11.7   0.0   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_6  -          Phage_cluster_8545.ali_faa -            4.8e-08   25.6   0.0   4.9e-08   25.6   0.0   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_17 -          Phage_cluster_8545.ali_faa -            7.4e-08   25.0   0.0   7.7e-08   24.9   0.0   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_51-gene_4 -          Phage_cluster_8556.ali_faa -            2.1e-17   54.7  18.9   1.9e-10   31.7   1.7   3.6   3   1   0   3   3   3   3 -
VIRSorter_short2-ContigCoA-KX349310_51-gene_4 -          Phage_cluster_8557.ali_faa -            1.1e-20   63.5  28.7   8.8e-15   43.8   2.0   3.5   2   1   0   3   3   3   3 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_14 -          Phage_cluster_8563.ali_faa -            3.3e-07   23.0   0.4   3.4e-07   23.0   0.4   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_3  -          Phage_cluster_8563.ali_faa -            3.3e-07   23.0   0.4   3.4e-07   23.0   0.4   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_2 -          Phage_cluster_8582.ali_faa -            4.9e-19   61.0   1.9   5.1e-19   60.9   0.2   1.8   1   1   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_1 -          Phage_cluster_8583.ali_faa -           1.3e-153  503.2  22.4  1.5e-153  503.1  22.4   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_2 -          Phage_cluster_8583.ali_faa -            2.2e-21   68.6   5.4   3.9e-21   67.8   5.4   1.4   1   1   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_2 -          Phage_cluster_8584.ali_faa -            5.7e-16   51.1   0.8   1.3e-15   49.9   0.1   1.8   1   1   1   2   2   2   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_7 -          Phage_cluster_8588.ali_faa -            6.2e-12   38.0   0.4   7.2e-12   37.8   0.4   1.3   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_6 -          Phage_cluster_8588.ali_faa -            6.2e-12   38.0   0.4   7.2e-12   37.8   0.4   1.3   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_15 -          Phage_cluster_8693.ali_faa -            0.00025   13.4   0.1   0.00033   13.0   0.1   1.3   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_4  -          Phage_cluster_8693.ali_faa -            0.00025   13.4   0.1   0.00033   13.0   0.1   1.3   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_8 -          Phage_cluster_874.ali_faa -           2.5e-301  994.1  20.3  3.1e-301  993.8  20.3   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_48-gene_2 -          Phage_cluster_874.ali_faa -           2.5e-301  994.1  20.3  3.1e-301  993.8  20.3   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_49-gene_1 -          Phage_cluster_874.ali_faa -           5.2e-202  665.6   7.4  6.4e-202  665.3   7.4   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_51-gene_4 -          Phage_cluster_874.ali_faa -            2.3e-21   67.9  22.4   1.2e-09   29.1   2.7   3.4   1   1   2   3   3   3   3 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_16 -          Phage_cluster_875.ali_faa -            8.3e-46  146.4   2.3   9.1e-46  146.3   2.3   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_5  -          Phage_cluster_875.ali_faa -            8.3e-46  146.4   2.3   9.1e-46  146.3   2.3   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_10 -          Phage_cluster_876.ali_faa -            1.2e-38  123.7   3.4   1.3e-38  123.6   3.4   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_9  -          Phage_cluster_876.ali_faa -            1.2e-38  123.7   3.4   1.3e-38  123.6   3.4   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_2  -          Phage_cluster_876.ali_faa -            1.2e-38  123.7   3.4   1.3e-38  123.6   3.4   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_11 -          Phage_cluster_8845.ali_faa -            8.1e-05   14.9   0.1   8.1e-05   14.9   0.1   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_14 -          Phage_cluster_9009.ali_faa -            2.9e-12   39.2   0.1   3.1e-12   39.1   0.1   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_3  -          Phage_cluster_9009.ali_faa -            2.9e-12   39.2   0.1   3.1e-12   39.1   0.1   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_13 -          Phage_cluster_9025.ali_faa -            0.00021   14.0   1.1   0.00027   13.7   1.1   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_6  -          Phage_cluster_9025.ali_faa -            0.00021   14.0   1.1   0.00027   13.7   1.1   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_46-gene_1  -          Phage_cluster_9216.ali_faa -            4.4e-07   21.9   0.0   5.1e-07   21.7   0.0   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_12 -          Phage_cluster_9216.ali_faa -            2.3e-06   19.5   0.0   2.5e-06   19.4   0.0   1.1   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_48-gene_4 -          Phage_cluster_9327.ali_faa -            0.00035   12.8   0.0    0.0017   10.6   0.0   2.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_37-gene_1 -          Phage_cluster_951.ali_faa -            0.00079   10.7   0.0   0.00079   10.7   0.0   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_8 -          Phage_cluster_968.ali_faa -            2.6e-42  135.1   0.2   2.8e-42  135.0   0.2   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_7 -          Phage_cluster_968.ali_faa -            2.6e-42  135.1   0.2   2.8e-42  135.0   0.2   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_39-gene_6  -          Phage_cluster_969.ali_faa -            3.1e-33  105.8   1.1   3.5e-33  105.7   1.1   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_5  -          Phage_cluster_969.ali_faa -            3.1e-33  105.8   1.1   3.5e-33  105.7   1.1   1.0   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_40-gene_11 -          Phage_cluster_969.ali_faa -            0.00035   12.8   0.0   0.00042   12.5   0.0   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_43-gene_4  -          Phage_cluster_969.ali_faa -            0.00035   12.8   0.0   0.00042   12.5   0.0   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_28-gene_4 -          Phage_cluster_985.ali_faa -            0.00049   12.0   0.1   0.00063   11.6   0.1   1.2   1   0   0   1   1   1   1 -
VIRSorter_short2-ContigCoA-KX349310_30-gene_2 -          Phage_cluster_985.ali_faa -            0.00049   12.0   0.1   0.00063   11.6   0.1   1.2   1   0   0   1   1   1   1 -
#
# Program:         hmmsearch
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SEARCH
# Query file:      results/VirSorter/short2/r_0/db/Pool_clusters.hmm
# Target file:     results/VirSorter/short2/fasta/VIRSorter_prots.fasta
# Option settings: /xdisk/bhurwitz/mig2020/rsgrps/bhurwitz/alise/tools/Miniconda3/envs/viral_env/bin/hmmsearch -o results/VirSorter/short2/r_0/Contigs_prots_vs_New_clusters.out --tblout results/VirSorter/short2/r_0/Contigs_prots_vs_New_clusters.tab --noali --cpu 20 results/VirSorter/short2/r_0/db/Pool_clusters.hmm results/VirSorter/short2/fasta/VIRSorter_prots.fasta 
# Current dir:     /xdisk/bhurwitz/mig2020/rsgrps/bhurwitz/alise/my_scripts/Viral_hunt_snakemake
# Date:            Tue Dec 15 09:37:44 2020
# [ok]
